,fanfic_id,update_date,tag
20242,48208477,2023-06-28,june prompt: Skullstice
20243,48208477,2023-06-28,part 1 of 2
20244,48208477,2023-06-28,If you think I need a tag let me know
20245,48055312,2023-06-22,Love Confessions
20246,48055312,2023-06-22,Ghost touch
20247,48055312,2023-06-22,Grief/Mourning
20248,48055312,2023-06-22,Kipps needs a hug
20249,48055312,2023-06-22,Fluff and Angst
20250,48055312,2023-06-22,Tooth-Rotting Fluff
20251,48055312,2023-06-22,coffee dates
20252,48055312,2023-06-22,Park Dates
20253,48238117,2023-06-30,Masturbation
20254,48238117,2023-06-30,Public Masturbation
20255,48238117,2023-06-30,Accidental Voyeurism
20256,48238117,2023-06-30,Vaginal Sex
20257,48238117,2023-06-30,Cunnilingus
20258,48238117,2023-06-30,The Skull is a Little Shit (Lockwood & Co.)
20259,48238117,2023-06-30,George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood
20260,48238117,2023-06-30,Skullstice
20261,48238117,2023-06-30,Happy Skullstice
20262,48238117,2023-06-30,Crack
20263,48238117,2023-06-30,Aged-Up Character(s)
20264,48238117,2023-06-30,Smut
20265,48238117,2023-06-30,One Shot
20266,48207586,2023-06-28,POV Original Female Character
20267,48207586,2023-06-28,lockwood is dating someone else
20268,48207586,2023-06-28,But only for a bit
20269,48207586,2023-06-28,Idiots in Love
20270,48207586,2023-06-28,Getting Together
20271,48207586,2023-06-28,Implied Sexual Content
20272,48207586,2023-06-28,Kissing
20273,48207586,2023-06-28,original character is an accidental matchmaker
20274,48207586,2023-06-28,POV First Person
20275,48130069,2023-06-25,Self-Sacrifice
20276,48130069,2023-06-25,Suicidal Ideation
20277,48130069,2023-06-25,Near Death Experiences
20278,48130069,2023-06-25,Book Spoilers
20279,48010030,2023-06-30,Alternate Universe - College/University
20280,48010030,2023-06-30,Fluff and Angst
20281,48010030,2023-06-30,Flirty Lucy Carlyle
20282,48010030,2023-06-30,Simp Anthony Lockwood
20283,48010030,2023-06-30,Lucy Carlyle & Holly Munro Bonding
20284,48010030,2023-06-30,Aged-Up Character(s)
20285,48010030,2023-06-30,Bad Flirting
20286,48010030,2023-06-30,Teasing
20287,48010030,2023-06-30,Eventual Smut
20288,48010030,2023-06-30,Emotionally Repressed Anthony Lockwood
20289,48010030,2023-06-30,Lockwood thinks he's the shit
20290,48010030,2023-06-30,Lucy is actually the shit
20291,48010030,2023-06-30,More tags to be added
20292,48010030,2023-06-30,lockwood is a whore
20293,48010030,2023-06-30,Alternate Universe - Canon Divergence
20294,48010030,2023-06-30,Out of Character
20295,48010030,2023-06-30,Unhealthy Coping Mechanisms
20296,48191224,2023-06-27,Angst
20297,48191224,2023-06-27,Hurt/Comfort
20298,48191224,2023-06-27,minor spoilers for The Hollow Boy
20299,48191224,2023-06-27,Panic Attacks
20300,48191224,2023-06-27,Implied/Referenced Child Abuse
20301,48191224,2023-06-27,Suicidal Thoughts
20302,48191224,2023-06-27,Mentions of alcoholism
20303,48191224,2023-06-27,Dissociation
20304,48191224,2023-06-27,lco-angst-week’s Lockwood & Co. Angst Week 2023
20305,48106315,2023-06-24,Implied/Referenced Child Abuse
20306,48106315,2023-06-24,Trauma
20307,48106315,2023-06-24,Reunions
20308,48106315,2023-06-24,Angst
20309,48106315,2023-06-24,Regret
20310,47906674,2023-06-22,Cleaning to Avoid Emotions
20311,47906674,2023-06-22,Book Spoilers
20312,47906674,2023-06-22,Spoilers for the end of THB
20313,47906674,2023-06-22,Light Angst
20314,47906674,2023-06-22,Mental Instability
20315,47906674,2023-06-22,Angst Week Day 4: Miss Missing You
20316,48096337,2023-06-24,Hurt/Comfort
20317,48096337,2023-06-24,Hospitalization
20318,48096337,2023-06-24,Hospitals
20319,48096337,2023-06-24,Death
20320,48096337,2023-06-24,Suicidal Thoughts
20321,48096337,2023-06-24,Angst with a Happy Ending
20322,48096337,2023-06-24,Light Angst
20323,48096337,2023-06-24,Banter
20324,48096337,2023-06-24,Male Friendship
20325,48096337,2023-06-24,Male-Female Friendship
20326,48096337,2023-06-24,Unresolved Romantic Tension
20327,48096337,2023-06-24,Spoilers for Book 05: The Empty Grave (Lockwood & Co.)
20328,48096337,2023-06-24,Book 05: The Empty Grave (Lockwood & Co.)
20329,48096337,2023-06-24,Swearing
20330,47966419,2023-06-18,Case Fic
20331,47966419,2023-06-18,Star-crossed
20332,47966419,2023-06-18,Teenage Dorks
20333,47966419,2023-06-18,Denial of Feelings
20334,47966419,2023-06-18,George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood
20335,47966419,2023-06-18,George Cubbins | George Karim Swears
20336,47966419,2023-06-18,Oblivious Anthony Lockwood
20337,47966419,2023-06-18,Oblivious Lucy Carlyle
20338,47966419,2023-06-18,Something Made Them Do It
20339,47966419,2023-06-18,Idiots in Love
20340,47966419,2023-06-18,What Was I Thinking?
20341,47966419,2023-06-18,no beta we die like a Visitor
20342,47966419,2023-06-18,Teenagers
20343,47966419,2023-06-18,Sexy Times
20344,47966419,2023-06-18,eventually
20345,47966419,2023-06-18,Mildly Dubious Consent
20346,47966419,2023-06-18,But also
20347,47966419,2023-06-18,Enthusiastic Consent
20348,47966419,2023-06-18,Poor George
20349,48096685,2023-06-24,Angst with a Happy Ending
20350,48096685,2023-06-24,Hurt/Comfort
20351,48096685,2023-06-24,Hurt Anthony Lockwood
20352,48096685,2023-06-24,POV Lucy Carlyle
20353,48096685,2023-06-24,POV First Person
20354,48096685,2023-06-24,Spoilers for Book 05: The Empty Grave (Lockwood & Co.)
20355,48096685,2023-06-24,lco-angst-week’s Lockwood & Co. Angst Week 2023
20356,48096685,2023-06-24,Medical Inaccuracies
20357,48096685,2023-06-24,Hospitalization
20358,48096685,2023-06-24,Love Confessions
20359,48096685,2023-06-24,Alternate Universe - Canon Divergence
20360,48042094,2023-06-21,late-night conversations
20361,48042094,2023-06-21,Sharing a Bed
20362,48042094,2023-06-21,Non-Sexual Intimacy
20363,48042094,2023-06-21,Haircuts
20364,48042094,2023-06-21,soft
20365,48042094,2023-06-21,shameless fluff
20366,48042094,2023-06-21,discussion of food insecurity
20367,48042094,2023-06-21,post-TEG
20368,48042094,2023-06-21,possible spoilers for The Empty Grave but without any real specifics
20369,48042094,2023-06-21,they deserve a break so I finally gave them one
20370,48042094,2023-06-21,discussions of Lockwood's past
20371,48042094,2023-06-21,discussions of Lucy's past
20372,48061528,2023-06-22,Angst
20373,48061528,2023-06-22,Introspection
20374,48061528,2023-06-22,POV Anthony Lockwood
20375,48061528,2023-06-22,POV Second Person
20376,48061528,2023-06-22,Grief/Mourning
20377,48061528,2023-06-22,Anger
20378,48061528,2023-06-22,lco-angst-week’s Lockwood & Co. Angst Week 2023
20379,48149953,2023-07-02,Established Relationship
20380,48149953,2023-07-02,Future Fic
20381,48149953,2023-07-02,Post-Canon
20382,48149953,2023-07-02,Spoilers for Book 05: The Empty Grave (Lockwood & Co.)
20383,48149953,2023-07-02,Angst
20384,48149953,2023-07-02,Heavy Angst
20385,48149953,2023-07-02,Angst with a Happy Ending
20386,48149953,2023-07-02,Other Additional Tags to Be Added
20387,48149953,2023-07-02,Growing Up
20388,48149953,2023-07-02,Depression
20389,48149953,2023-07-02,Therapy
20390,48149953,2023-07-02,Anthony Lockwood Needs a Hug
20391,48149953,2023-07-02,Anxiety
20392,48149953,2023-07-02,mentioned child death
20393,48053065,2023-06-22,listen i never said i knew flo canon
20394,48053065,2023-06-22,Longing
20395,48053065,2023-06-22,Grief/Mourning
20396,48053065,2023-06-22,Loneliness
20397,48053065,2023-06-22,lco-angst-week’s Lockwood & Co. Angst Week 2023
20398,48053065,2023-06-22,Lockwood & Co Angst Week
20399,48053065,2023-06-22,Angst
20400,48053065,2023-06-22,POV Second Person
20401,48053065,2023-06-22,Introspective (kinda)
20402,48053065,2023-06-22,Past and Present
20403,48053065,2023-06-22,How Do I Tag
20404,48053065,2023-06-22,ITS FLO BEING ALL SAD AND SHIT IDK
20405,48053065,2023-06-22,Spoilers for Book 05: The Empty Grave (Lockwood & Co.)
20406,48053065,2023-06-22,Present Tense
20407,48053065,2023-06-22,Past Tense
20408,48053065,2023-06-22,catch me never commiting to one tense
20409,48047875,2023-06-21,Suicidal Ideation
20410,48047875,2023-06-21,Angst
20411,48047875,2023-06-21,TV Canon
20412,48047875,2023-06-21,Drowning
20413,48047875,2023-06-21,mentions of Lockwood's family but no major spoilers
20414,48047875,2023-06-21,lco-angst-week’s Lockwood & Co. Angst Week 2023
20415,48047875,2023-06-21,Anthony Lockwood Needs Therapy
20416,48060433,2023-06-22,Suicidal Thoughts
20417,48060433,2023-06-22,Near suicide attempt
20418,48060433,2023-06-22,Depression
20419,48060433,2023-06-22,Late Night Conversations
20420,48060433,2023-06-22,First Meetings
20421,48060433,2023-06-22,Loneliness
20422,48060433,2023-06-22,Family Issues
20423,48060433,2023-06-22,Hopeful Ending
20424,48136435,2023-06-25,established locklyle
20425,48136435,2023-06-25,Aged up characters
20426,48136435,2023-06-25,Norrie is alive and well
20427,48136435,2023-06-25,Dom!Lockwood
20428,48136435,2023-06-25,sub!lucy
20429,48136435,2023-06-25,service top!Lockwood
20430,48136435,2023-06-25,dom/sub dynamics
20431,48136435,2023-06-25,Sex
20432,48136435,2023-06-25,Smut
20433,48136435,2023-06-25,BDSM themes
20434,48136435,2023-06-25,Dirty Talk
20435,48136435,2023-06-25,Power Exchange
20436,48136435,2023-06-25,Bdsm etiquette
20437,48136435,2023-06-25,Sex Toys
20438,48136435,2023-06-25,Angst
20439,48136435,2023-06-25,PTSD
20440,48136435,2023-06-25,Mentions of Past NonCon/Rape
20441,48136435,2023-06-25,Mentions of past abuse
20442,48136435,2023-06-25,mentions of past trauma
20443,48136435,2023-06-25,healing together
20444,48136435,2023-06-25,Emotional Hurt/Comfort
20445,48136435,2023-06-25,Lockwood and Lucy are so in love
20446,48275737,2023-07-01,Canon Compliant
20447,48275737,2023-07-01,Slow Burn
20448,48275737,2023-07-01,POV Anthony Lockwood
20449,48275737,2023-07-01,Just lockwood being very much in love
20450,48275737,2023-07-01,Mutual Pining
20451,48275737,2023-07-01,and Lucy being a little oblivious
20452,48275737,2023-07-01,This is me giving myself closure
20453,48275737,2023-07-01,Fluff
20454,48275737,2023-07-01,The usual Locklyle tension
20455,48275737,2023-07-01,Soft Anthony Lockwood
20456,48275737,2023-07-01,Idiots in Love
20457,48091924,2023-06-23,cot3 - relationship - Freeform
20458,48091924,2023-06-23,Developing Relationship
20459,48091924,2023-06-23,Hurt/Comfort
20460,48091924,2023-06-23,Hospitals
20461,48091924,2023-06-23,Hospitalization
20462,48091924,2023-06-23,Episode Tag
20463,48091924,2023-06-23,Bisexual Everyone
20464,48091924,2023-06-23,- all media types
20465,48091924,2023-06-23,the cabs are white and george is not
20466,48091924,2023-06-23,Hurt Anthony Lockwood
20467,48091924,2023-06-23,Hurt George Cubbins | George Karim
20468,48091924,2023-06-23,barely holding it together Lucy Carlyle
20469,48091924,2023-06-23,Autistic George Cubbins | George Karim
20470,48091924,2023-06-23,Lockwood and co vs semiprivatized healthcare
20471,48091924,2023-06-23,Major Character Injury
20472,48091924,2023-06-23,lco-angst-week’s Lockwood & Co. Angst Week 2023
20473,48091924,2023-06-23,carl eiffler's pet bear
20474,48091924,2023-06-23,Angst and Hurt/Comfort
20475,48091924,2023-06-23,no beta we die like the dead
20476,48091924,2023-06-23,Dissociation
20477,48091924,2023-06-23,big spoon Lucy Carlyle
20478,48111517,2023-06-24,Kissing
20479,48111517,2023-06-24,Making Out
20480,48111517,2023-06-24,Body Image
20481,48111517,2023-06-24,Body Worship
20482,48111517,2023-06-24,Self-Conscious Lucy Carlyle
20483,48111517,2023-06-24,Simp Anthony Lockwood
20484,48111517,2023-06-24,Frottage
20485,48111517,2023-06-24,Dry Humping
20486,48005476,2023-06-20,Emotional Hurt/Comfort
20487,48005476,2023-06-20,Near Death Experiences
20488,48005476,2023-06-20,Sharing a Bed
20489,48005476,2023-06-20,Late Night Conversations
20490,48005476,2023-06-20,Dreams and Nightmares
20491,48005476,2023-06-20,Nightmares
20492,48005476,2023-06-20,Angst
20493,48005476,2023-06-20,Spoilers for Book 03: The Hollow Boy (Lockwood & Co.)
20494,48005476,2023-06-20,Set Between Book 04: The Creeping Shadow and Book 05: The Empty Grave (Lockwood & Co.)
20495,48005476,2023-06-20,Spoilers for Book 05: The Empty Grave (Lockwood & Co.)
20496,48005476,2023-06-20,Book 04: The Creeping Shadow (Lockwood & Co.)
20497,48005476,2023-06-20,Angst with a Happy Ending
20498,48005476,2023-06-20,Sad with a Happy Ending
20499,48005476,2023-06-20,Suicidal Thoughts
20500,48005476,2023-06-20,Swearing
20501,48005476,2023-06-20,Death
20502,48005476,2023-06-20,Unresolved Sexual Tension
20503,48005476,2023-06-20,Unresolved Romantic Tension
20504,48005476,2023-06-20,Mild Sexual Content
20505,48005476,2023-06-20,Mutual Pining
20506,48276091,2023-07-01,Canon Compliant
20507,48276091,2023-07-01,Set Between Book 04: The Creeping Shadow and Book 05: The Empty Grave (Lockwood & Co.)
20508,48276091,2023-07-01,Post-Book 05: The Empty Grave (Lockwood & Co.)
20509,48276091,2023-07-01,Book plot show vibes
20510,48276091,2023-07-01,each chapter will have a little case or two as a treat
20511,48276091,2023-07-01,slow-burn but only in the sense that they're idiots
20512,48276091,2023-07-01,and canon-compliant only if you squint
20513,48085003,2023-07-02,Alternate Universe - Pride and Prejudice
20514,48085003,2023-07-02,regency au
20515,48085003,2023-07-02,Pride and Prejudice and Ghosts
20516,48085003,2023-07-02,Slow Burn
20517,48085003,2023-07-02,Fluff
20518,48085003,2023-07-02,dad!Barnes
20519,48116380,2023-06-24,Swearing
20520,48116380,2023-06-24,not much
20521,48116380,2023-06-24,but still
20522,48336922,2023-07-04,Ghost Possession
20523,48336922,2023-07-04,Hurt/Comfort
20524,48336922,2023-07-04,Emotional Hurt/Comfort
20525,48336922,2023-07-04,Nightmares
20526,48336922,2023-07-04,Fluff and Angst
20527,48078073,2023-06-24,Angst
20528,48078073,2023-06-24,Regret
20529,48078073,2023-06-24,Childhood Friends
20530,48078073,2023-06-24,Unresolved Romantic Tension
20531,48078073,2023-06-24,Past Lucy Carlyle/Norrie White
20532,48078073,2023-06-24,faint locklyle in the present
20533,48078073,2023-06-24,Lucy Carlyle needs a hug
20534,48078073,2023-06-24,Lucy Carlyle Needs Therapy
20535,48078073,2023-06-24,no beta we die like a Visitor
20536,48064879,2023-06-29,PTSD
20537,48064879,2023-06-29,Anger
20538,48064879,2023-06-29,Character Study
20539,48064879,2023-06-29,missing scene after episode 5
20540,48064879,2023-06-29,Lucy has PTSD
20541,48064879,2023-06-29,Lucy's mother's A+ parenting
20542,48064879,2023-06-29,lco-angst-week’s Lockwood & Co. Angst Week 2023
20543,48064879,2023-06-29,I have been clued into the fact that it is angst week
20544,48064879,2023-06-29,Lucy needs therapy so badly
20545,48064879,2023-06-29,Lucy grappling with some of the trickier bits of PTSD all on her own
20546,48064879,2023-06-29,Lucy Carlyle needs a hug
20547,48064879,2023-06-29,Angst
20548,48064879,2023-06-29,Hurt Anthony Lockwood
20549,48064879,2023-06-29,Hurt/Comfort
20550,48064879,2023-06-29,these morons are pining and neither of them have realized it
20551,48064879,2023-06-29,two character studies for the price of one!
20552,48064879,2023-06-29,mentions of torture
20553,48064879,2023-06-29,but nothing remotely explicit about it
20554,48064879,2023-06-29,Aftermath of Torture
20555,48064879,2023-06-29,I feel like the Winkmans should be their own content warning
20556,48064879,2023-06-29,Sharing a Bed
20557,48064879,2023-06-29,...kind of
20558,48064879,2023-06-29,Late Night Conversations
20559,48064879,2023-06-29,Lockwood ALSO needs therapy really badly
20560,48064879,2023-06-29,Suicidal Ideation
20561,48064879,2023-06-29,Canon-Typical Violence
20562,48064879,2023-06-29,Canon-Typical Body Horror
